pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
1920, 116, 229, 77, 0
1921, 169, 229, 59, 0
1922, 171, 229, 59, 0
1923, 313, 229, 59, 0
1924, 239, 229, 131, 0
1925, 192, 229, 65, 0
1926, 148, 229, 60, 0
1927, 144, 228, 59, 0
1928, 242, 228, 59, 0
1929, 521, 229, 59, 0
1930, 477, 229, 59, 0
1931, 272, 229, 98, 0
1932, 219, 229, 69, 0
1933, 231, 229, 64, 0
1934, 270, 229, 87, 0
1935, 177, 229, 69, 0
1936, 176, 229, 64, 0
1937, 292, 229, 64, 0
1938, 316, 229, 100, 0
1939, 249, 229, 70, 0
1940, 214, 229, 63, 0
1941, 328, 229, 58, 0
1942, 153, 229, 65, 0
1943, 146, 229, 59, 0
1944, 151, 229, 58, 0
1945, 654, 229, 58, 0
1946, 287, 229, 58, 0
1947, 209, 229, 58, 0
1948, 217, 229, 58, 0
1949, 187, 229, 106, 0
1950, 176, 229, 59, 0
1951, 210, 229, 58, 0
1952, 171, 229, 58, 0
1953, 251, 229, 88, 0
1954, 157, 229, 63, 0
1955, 218, 229, 58, 0
1956, 195, 229, 58, 0
1957, 296, 229, 58, 0
1958, 177, 229, 60, 0
1959, 222, 229, 58, 0
1960, 220, 229, 58, 0
1961, 223, 229, 58, 0
1962, 171, 229, 58, 0
1963, 134, 229, 58, 0
1964, 569, 229, 58, 0
1965, 298, 229, 78, 0
1966, 195, 229, 65, 0
1967, 226, 229, 64, 0
1968, 237, 229, 64, 0
1969, 316, 229, 83, 0
1970, 507, 229, 71, 0
1971, 320, 229, 65, 0
1972, 247, 229, 64, 0
1973, 218, 229, 64, 0
1974, 228, 229, 64, 0
1975, 100, 229, 114, 0
1976, 205, 229, 78, 0
1977, 678, 229, 63, 0
1978, 371, 229, 67, 0
1979, 229, 229, 66, 0
1980, 167, 229, 59, 0
1981, 200, 229, 59, 0
1982, 211, 229, 61, 0
1983, 264, 229, 87, 0
1984, 574, 230, 64, 0
1985, 159, 230, 62, 0
1986, 180, 229, 60, 0
1987, 167, 229, 60, 0
1988, 152, 229, 59, 0
1989, 150, 229, 60, 0
1990, 154, 229, 60, 0
1991, 255, 229, 88, 0
1992, 111, 229, 78, 0
1993, 398, 229, 192, 0
1994, 379, 229, 83, 0
1995, 229, 229, 64, 0
1996, 170, 229, 60, 0
1997, 149, 229, 59, 0
1998, 277, 229, 89, 0
1999, 162, 229, 65, 0
2000, 113, 229, 109, 0
